Date,Year,Month_No,Month_Name,Category,Product,Quantity_Kg,Sales_Value
2022-03-26,2022,3,Mar,Ghee,Ghee 1 Ltr Pet,227.7,129038.33
2022-03-26,2022,3,Mar,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),12.0,654.02
2022-03-26,2022,3,Mar,Ghee,Ghee 5ltr Jar,171.0,94826.01
2022-03-26,2022,3,Mar,Ghee,Ghee 50ml Pet,52.23,35400.62
2022-03-26,2022,3,Mar,Milk Powder,Day To Day Dairy Whitener - 20 G,0.96,412.82
2022-03-26,2022,3,Mar,Milk Powder,Day To Day Dairy Whitener - 500 G,3.0,1134.0
2022-03-26,2022,3,Mar,UHT Milk,Uht Milk Double Toned 450 Ml,10.8,523.21
2022-03-26,2022,3,Mar,Ghee,Ghee 200ml Pet,396.54,241372.35
2022-03-26,2022,3,Mar,Ghee,Ghee 100ml Botls,241.83,152514.59
2022-03-26,2022,3,Mar,Palada,Palada Mix 200gm,109.8,29274.41
2022-03-26,2022,3,Mar,Palada,Palada Pradhaman 200g,8.4,1575.01
2022-03-26,2022,3,Mar,UHT Milk,Uht Milk 500ml,12.0,643.19
2022-03-26,2022,3,Mar,Butter,Desi Cooking Butter 200g(Tub),3.0,1363.32
2022-03-26,2022,3,Mar,Butter,Desi Cooking Butter 100gm(Tub),7.0,3286.06
2022-03-26,2022,3,Mar,Butter,Desi Cooking Butter 500gm(Carton),15.5,7126.91
2022-03-26,2022,3,Mar,Ghee,Ghee 500ml Pet,575.55,337195.87
2022-03-26,2022,3,Mar,Palada,Instant Semiya Mix 250gm,5.5,1012.01
2022-03-27,2022,3,Mar,Butter,Desi Cooking Butter 200g(Tub),2.4,1081.32
2022-03-27,2022,3,Mar,Butter,Desi Cooking Butter 100gm(Tub),2.1,981.77
2022-03-27,2022,3,Mar,Butter,Desi Cooking Butter 500gm(Carton),3.0,1379.41
2022-03-27,2022,3,Mar,Ghee,Ghee 50ml Pet,1.14,807.51
2022-03-27,2022,3,Mar,Ghee,Ghee 5ltr Jar,13.5,7530.98
2022-03-27,2022,3,Mar,Palada,Palada Pradhaman 200g,2.0,375.0
2022-03-27,2022,3,Mar,UHT Milk,Uht Milk Double Toned 450 Ml,96.3,4665.23
2022-03-27,2022,3,Mar,Palada,Palada Mix 200gm,33.2,8837.85
2022-03-27,2022,3,Mar,Milk Powder,Day To Day Dairy Whitener - 500 G,3.0,1134.0
2022-03-27,2022,3,Mar,Ghee,Ghee 15kg Tin,255.0,136355.0
2022-03-27,2022,3,Mar,Ghee,Biriyani Ghee 5 Ltr Jar,22.5,12385.0
2022-03-27,2022,3,Mar,Ghee,Ghee 1 Ltr Pet,66.6,37685.62
2022-03-27,2022,3,Mar,Ghee,Ghee 100ml Botls,12.6,7969.98
2022-03-27,2022,3,Mar,UHT Milk,Uht Milk 500ml,90.5,4850.81
2022-03-27,2022,3,Mar,Ghee,Ghee 500ml Pet,26.1,15476.4
2022-03-27,2022,3,Mar,Ghee,Ghee 200ml Pet,8.28,5125.51
2022-03-27,2022,3,Mar,Milk Powder,Day To Day Dairy Whitener - 20 G,0.72,309.6
2022-03-28,2022,3,Mar,Butter,Desi Cooking Butter 200g(Tub),0.4,180.21
2022-03-28,2022,3,Mar,Butter,Desi Cooking Butter 100gm(Tub),1.0,467.49
2022-03-28,2022,3,Mar,Ghee,Ghee 1 Ltr Pet,1.8,1058.2
2022-03-28,2022,3,Mar,UHT Milk,Uht Milk Double Toned 450 Ml,10.8,523.21
2022-03-28,2022,3,Mar,Palada,Palada Mix 200gm,1.2,319.43
2022-03-28,2022,3,Mar,Ghee,Ghee 50ml Pet,0.68,484.51
2022-03-28,2022,3,Mar,Ghee,Ghee 100ml Botls,3.15,2061.51
2022-03-28,2022,3,Mar,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),4.0,218.0
2022-03-28,2022,3,Mar,Ghee,Ghee 500ml Pet,16.65,10123.2
2022-03-28,2022,3,Mar,UHT Milk,Uht Milk 500ml,24.0,1315.19
2022-03-29,2022,3,Mar,Butter,Desi Cooking Butter 500gm(Carton),22.5,10345.5
2022-03-29,2022,3,Mar,Butter,Desi Cooking Butter 100gm(Tub),1.9,888.26
2022-03-29,2022,3,Mar,Butter,Desi Cooking Butter 200g(Tub),1.2,540.65
2022-03-29,2022,3,Mar,Butter,Table Butter 100gm Salted,6.1,2882.26
2022-03-29,2022,3,Mar,Butter,Table Butter 200gm Salted(Carton),18.8,8494.79
2022-03-29,2022,3,Mar,UHT Milk,Uht Milk 500ml,5400.0,257280.0
2022-03-29,2022,3,Mar,UHT Milk,D'Lite Milk 180 Ml,12.42,862.49
2022-03-29,2022,3,Mar,Milk Powder,Day To Day Dairy Whitener - 20 G,1.2,516.01
2022-03-29,2022,3,Mar,Milk Powder,Day To Day Dairy Whitener - 500 G,2.5,945.0
2022-03-29,2022,3,Mar,Milk Powder,Day To Day Dairy Whitener - 200 G,1.2,489.61
2022-03-29,2022,3,Mar,Ghee,Ghee 5ltr Jar,45.0,24870.0
2022-03-29,2022,3,Mar,Ghee,Ghee 100ml Botls,37.89,24221.99
2022-03-29,2022,3,Mar,Ghee,Ghee 50ml Pet,13.56,9289.47
2022-03-29,2022,3,Mar,Ghee,Ghee 1 Ltr Pet,13.5,7695.28
2022-03-29,2022,3,Mar,Ghee,Ghee 15kg Tin,45.0,24532.5
2022-03-29,2022,3,Mar,Ghee,Ghee 15kg Tin,3000.0,1500000.0
2022-03-29,2022,3,Mar,Palada,Palada Pradhaman 200g,3.0,562.52
2022-03-29,2022,3,Mar,Palada,Palada - Instant Wheat Ada Mix 250g,5.5,1143.99
2022-03-29,2022,3,Mar,Palada,Instant Semiya Mix 250gm,10.5,1932.01
2022-03-29,2022,3,Mar,Palada,Palada Mix 200gm,57.0,15173.4
2022-03-29,2022,3,Mar,Ghee,Ghee 500ml Pet,176.85,103825.8
2022-03-29,2022,3,Mar,Ghee,Ghee 200ml Pet,93.42,56975.17
2022-04-01,2022,4,Apr,Palada,Palada Mix 200gm,106.2,28335.09
2022-04-01,2022,4,Apr,Palada,Instant Semiya Mix 250gm,4.0,735.99
2022-04-01,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),5.1,2384.3
2022-04-01,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),4.5,2069.12
2022-04-01,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,2.2,897.6
2022-04-01,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,0.24,103.21
2022-04-01,2022,4,Apr,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),6.0,327.01
2022-04-01,2022,4,Apr,UHT Milk,Uht Milk Double Toned 450 Ml,32.4,1569.62
2022-04-01,2022,4,Apr,Palada,Palada Pradhaman 200g,9.0,1687.51
2022-04-01,2022,4,Apr,Palada,Palada - Instant Wheat Ada Mix 250g,2.5,520.0
2022-04-01,2022,4,Apr,Ghee,Ghee 50ml Pet,37.17,25213.25
2022-04-01,2022,4,Apr,Ghee,Ghee 200ml Pet,235.44,143346.35
2022-04-01,2022,4,Apr,Ghee,Ghee 5ltr Jar,45.0,24869.99
2022-04-01,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,62.1,35784.28
2022-04-01,2022,4,Apr,Ghee,Ghee 15kg Tin,225.0,122662.51
2022-04-01,2022,4,Apr,Ghee,Ghee 100ml Botls,122.49,77288.03
2022-04-01,2022,4,Apr,Ghee,Ghee 500ml Pet,595.35,348332.55
2022-04-01,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),4.2,1892.28
2022-04-02,2022,4,Apr,Palada,Palada Pradhaman 200g,10.0,1875.01
2022-04-02,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),6.5,2988.69
2022-04-02,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),8.4,3927.03
2022-04-02,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),9.8,4427.07
2022-04-02,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,4.8,1958.39
2022-04-02,2022,4,Apr,Ghee,Ghee 100ml Botls,70.74,44892.49
2022-04-02,2022,4,Apr,Ghee,Ghee 50ml Pet,39.54,27168.41
2022-04-02,2022,4,Apr,Ghee,Ghee 200ml Pet,117.36,71867.41
2022-04-02,2022,4,Apr,Ghee,Ghee 500ml Pet,293.85,173592.04
2022-04-02,2022,4,Apr,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),5.0,272.5
2022-04-02,2022,4,Apr,UHT Milk,Uht Milk 500ml,12.0,643.19
2022-04-02,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,37.8,21558.85
2022-04-02,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,8.5,3213.0
2022-04-02,2022,4,Apr,Palada,Palada Mix 200gm,131.2,34925.41
2022-04-02,2022,4,Apr,Palada,Instant Semiya Mix 250gm,5.5,1012.03
2022-04-02,2022,4,Apr,Ghee,Ghee 5ltr Jar,4.5,2576.99
2022-04-02,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,0.48,206.41
2022-04-03,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),4.0,1821.65
2022-04-03,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),2.0,919.61
2022-04-03,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),4.6,2161.78
2022-04-03,2022,4,Apr,Ghee,Ghee 5ltr Jar,4.5,2576.99
2022-04-03,2022,4,Apr,UHT Milk,Uht Milk 500ml,12.0,643.19
2022-04-03,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,2.5,945.0
2022-04-03,2022,4,Apr,Palada,Palada Mix 200gm,30.0,7986.0
2022-04-03,2022,4,Apr,Ghee,Ghee 100ml Botls,53.64,34299.43
2022-04-03,2022,4,Apr,Ghee,Ghee 500ml Pet,221.4,130420.86
2022-04-03,2022,4,Apr,Ghee,Ghee 200ml Pet,104.58,64335.97
2022-04-03,2022,4,Apr,Ghee,Ghee 15kg Tin,465.0,253830.89
2022-04-03,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,9.9,5799.5
2022-04-03,2022,4,Apr,Ghee,Ghee 50ml Pet,9.83,6640.83
2022-04-04,2022,4,Apr,Palada,Palada Mix 200gm,160.8,42820.96
2022-04-04,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),9.2,4301.0
2022-04-04,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,98.1,55682.0
2022-04-04,2022,4,Apr,Ghee,Ghee 200ml Pet,20.7,13052.52
2022-04-04,2022,4,Apr,Ghee,Ghee 100ml Botls,198.18,125407.06
2022-04-04,2022,4,Apr,Ghee,Ghee 500ml Pet,653.4,382525.32
2022-04-04,2022,4,Apr,UHT Milk,Uht Milk 500ml,24.0,1286.38
2022-04-04,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),3.0,1356.15
2022-04-04,2022,4,Apr,Palada,Palada Pradhaman 200g,11.4,2137.53
2022-04-04,2022,4,Apr,Ghee,Ghee 5ltr Jar,117.0,64501.98
2022-04-04,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),8.5,3908.3
2022-04-04,2022,4,Apr,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),6.0,327.01
2022-04-04,2022,4,Apr,Ghee,Ghee 50ml Pet,26.44,18094.42
2022-04-05,2022,4,Apr,Ghee,Ghee 15kg Tin,135.0,73597.49
2022-04-05,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,193.5,109555.62
2022-04-05,2022,4,Apr,Ghee,Ghee 500ml Pet,787.05,461779.36
2022-04-05,2022,4,Apr,Ghee,Ghee 100ml Botls,145.8,92313.17
2022-04-05,2022,4,Apr,UHT Milk,Uht Milk 500ml,192.0,8517.12
2022-04-05,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),13.0,5977.39
2022-04-05,2022,4,Apr,Ghee,Ghee 200ml Pet,225.0,136625.13
2022-04-05,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),7.4,3459.54
2022-04-05,2022,4,Apr,Palada,Instant Semiya Mix 250gm,0.75,138.01
2022-04-05,2022,4,Apr,Palada,Palada Pradhaman 200g,2.0,375.02
2022-04-05,2022,4,Apr,Ghee,Ghee 5ltr Jar,76.5,42208.98
2022-04-05,2022,4,Apr,Palada,Palada Mix 200gm,146.2,38941.3
2022-04-05,2022,4,Apr,Ghee,Ghee 50ml Pet,41.72,28275.27
2022-04-05,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,1.0,407.99
2022-04-05,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,2.5,945.0
2022-04-05,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),6.4,2883.51
2022-04-05,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,0.72,309.6
2022-04-06,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),2.0,919.59
2022-04-06,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,0.48,206.41
2022-04-06,2022,4,Apr,Ghee,Ghee 15kg Tin,345.0,188082.51
2022-04-06,2022,4,Apr,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),36.0,1962.0
2022-04-06,2022,4,Apr,Ghee,Ghee 50ml Pet,42.18,28598.29
2022-04-06,2022,4,Apr,Ghee,Ghee 5ltr Jar,76.5,42308.99
2022-04-06,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,110.7,62667.31
2022-04-06,2022,4,Apr,Palada,Instant Semiya Mix 250gm,2.25,414.01
2022-04-06,2022,4,Apr,Ghee,Ghee 500ml Pet,49.05,29822.36
2022-04-06,2022,4,Apr,Palada,Palada Mix 200gm,260.0,69212.0
2022-04-06,2022,4,Apr,UHT Milk,Uht Milk 500ml,36.0,1958.4
2022-04-06,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),1.0,470.0
2022-04-06,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),3.3,1565.25
2022-04-06,2022,4,Apr,Ghee,Ghee 200ml Pet,9.0,5465.01
2022-04-06,2022,4,Apr,Ghee,Ghee 100ml Botls,28.62,18730.26
2022-04-07,2022,4,Apr,Ghee,Ghee 500ml Pet,107.1,63784.78
2022-04-07,2022,4,Apr,Palada,Instant Semiya Mix 250gm,22.25,4094.03
2022-04-07,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,29.7,17236.7
2022-04-07,2022,4,Apr,Palada,Palada Mix 200gm,176.6,47216.29
2022-04-07,2022,4,Apr,Ghee,Ghee 5ltr Jar,22.5,12884.98
2022-04-07,2022,4,Apr,Ghee,Ghee 100ml Botls,19.17,12463.73
2022-04-07,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),2.0,910.11
2022-04-07,2022,4,Apr,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),26.0,1417.01
2022-04-07,2022,4,Apr,Palada,Palada - Instant Wheat Ada Mix 250g,2.5,520.0
2022-04-07,2022,4,Apr,UHT Milk,Uht Milk 500ml,12.0,672.0
2022-04-07,2022,4,Apr,Ghee,Ghee 50ml Pet,4.37,3055.83
2022-04-07,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),21.5,9885.7
2022-04-07,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),1.5,701.26
2022-04-08,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),8.5,3908.3
2022-04-08,2022,4,Apr,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),16.0,885.99
2022-04-08,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,8.0,3024.0
2022-04-08,2022,4,Apr,Ghee,Ghee 100ml Botls,43.2,27697.07
2022-04-08,2022,4,Apr,Ghee,Ghee 200ml Pet,450.54,273591.98
2022-04-08,2022,4,Apr,Ghee,Ghee 15kg Tin,210.0,114485.01
2022-04-08,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,245.7,139318.75
2022-04-08,2022,4,Apr,Ghee,Ghee 5ltr Jar,81.0,44586.0
2022-04-08,2022,4,Apr,Ghee,Ghee 50ml Pet,342.43,230827.32
2022-04-08,2022,4,Apr,Ghee,Ghee 500ml Pet,963.9,563817.78
2022-04-08,2022,4,Apr,Palada,Palada Pradhaman 200g,4.0,750.0
2022-04-08,2022,4,Apr,Palada,Instant Semiya Mix 250gm,10.5,1932.0
2022-04-08,2022,4,Apr,Palada,Palada Mix 200gm,179.8,48085.87
2022-04-08,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),2.8,1261.51
2022-04-08,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),2.5,1168.78
2022-04-08,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,1.6,652.79
2022-04-08,2022,4,Apr,Palada,Palada - Instant Wheat Ada Mix 250g,2.5,520.0
2022-04-09,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),8.8,3964.81
2022-04-09,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),8.9,4160.8
2022-04-09,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),24.5,11281.3
2022-04-09,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,0.72,309.6
2022-04-09,2022,4,Apr,Ghee,Ghee 50ml Pet,15.97,11312.15
2022-04-09,2022,4,Apr,Ghee,Ghee 100ml Botls,50.4,32524.05
2022-04-09,2022,4,Apr,Palada,Palada Mix 200gm,701.4,187075.26
2022-04-09,2022,4,Apr,Palada,Palada Pradhaman 200g,7.0,1312.51
2022-04-09,2022,4,Apr,UHT Milk,Uht Milk 500ml,96.0,5145.59
2022-04-09,2022,4,Apr,Palada,Instant Semiya Mix 250gm,36.0,6624.02
2022-04-09,2022,4,Apr,Ghee,Ghee 500ml Pet,462.6,273155.39
2022-04-09,2022,4,Apr,UHT Milk,Uht Milk Double Toned 450 Ml,32.4,1569.62
2022-04-09,2022,4,Apr,Ghee,Ghee 5ltr Jar,112.5,63825.01
2022-04-09,2022,4,Apr,Ghee,Ghee 200ml Pet,310.5,189911.17
2022-04-09,2022,4,Apr,Ghee,Ghee 15kg Tin,105.0,57242.5
2022-04-09,2022,4,Apr,Palada,Palada - Instant Wheat Ada Mix 250g,9.75,2027.99
2022-04-09,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,48.6,28571.39
2022-04-10,2022,4,Apr,Palada,Palada Pradhaman 200g,60.0,11250.03
2022-04-10,2022,4,Apr,Palada,Palada Mix 200gm,284.0,75829.0
2022-04-10,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,0.24,103.21
2022-04-10,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),5.0,2299.0
2022-04-11,2022,4,Apr,Palada,Palada - Instant Wheat Ada Mix 250g,10.0,2079.99
2022-04-11,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),3.2,1441.74
2022-04-11,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),12.0,5610.06
2022-04-11,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),1.0,459.8
2022-04-11,2022,4,Apr,UHT Milk,Uht Milk 500ml,5112.0,257923.19
2022-04-11,2022,4,Apr,Palada,Palada Pradhaman 200g,4.0,750.0
2022-04-11,2022,4,Apr,Palada,Palada Mix 200gm,158.2,42334.66
2022-04-11,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,1.5,567.0
2022-04-11,2022,4,Apr,Palada,Instant Semiya Mix 250gm,13.25,2478.03
2022-04-12,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,6.5,2457.0
2022-04-12,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,288.0,177467.04
2022-04-12,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 20 G,2.88,1238.41
2022-04-12,2022,4,Apr,Ghee,Ghee 15kg Tin,15.0,8885.0
2022-04-12,2022,4,Apr,Palada,Instant Semiya Mix 250gm,14.75,2714.02
2022-04-12,2022,4,Apr,Palada,Palada Mix 200gm,467.8,124825.03
2022-04-12,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),18.0,8109.89
2022-04-12,2022,4,Apr,Ghee,Ghee 500ml Pet,1236.15,783369.65
2022-04-12,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,2.4,979.19
2022-04-12,2022,4,Apr,Ghee,Ghee 100ml Botls,409.68,278139.47
2022-04-12,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),14.0,6437.21
2022-04-12,2022,4,Apr,Ghee,Ghee 5ltr Jar,90.0,53407.99
2022-04-12,2022,4,Apr,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),10.0,559.0
2022-04-12,2022,4,Apr,Ghee,Ghee 200ml Pet,483.84,318496.57
2022-04-12,2022,4,Apr,Ghee,Ghee 50ml Pet,31.9,23852.52
2022-04-12,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),12.3,5750.3
2022-04-13,2022,4,Apr,Palada,Palada Pradhaman 200g,6.2,1162.5
2022-04-13,2022,4,Apr,Palada,Palada Mix 200gm,322.4,87008.82
2022-04-13,2022,4,Apr,Ghee,Ghee 500ml Pet,593.1,377639.98
2022-04-13,2022,4,Apr,Ghee,Ghee 100ml Botls,329.85,224517.97
2022-04-13,2022,4,Apr,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),5.0,272.5
2022-04-13,2022,4,Apr,UHT Milk,Uht Milk 500ml,36.0,1818.71
2022-04-13,2022,4,Apr,Palada,Instant Semiya Mix 250gm,26.5,4876.01
2022-04-13,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,324.0,122472.0
2022-04-13,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,324.2,132273.75
2022-04-13,2022,4,Apr,Ghee,Ghee 200ml Pet,504.54,332213.0
2022-04-13,2022,4,Apr,Palada,Palada - Instant Wheat Ada Mix 250g,12.0,2496.01
2022-04-13,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),0.6,282.01
2022-04-13,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),2.7,1269.02
2022-04-13,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,26.1,16362.61
2022-04-13,2022,4,Apr,Ghee,Ghee 50ml Pet,46.59,34392.12
2022-04-14,2022,4,Apr,Ghee,Ghee 50ml Pet,28.44,21098.53
2022-04-14,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),4.6,2090.53
2022-04-14,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),4.2,1968.22
2022-04-14,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),2.5,1149.5
2022-04-14,2022,4,Apr,Ghee,Ghee 5ltr Jar,67.5,40265.82
2022-04-14,2022,4,Apr,Ghee,Ghee 15kg Tin,15.0,8885.0
2022-04-14,2022,4,Apr,Ghee,Ghee 200ml Pet,533.7,350233.7
2022-04-14,2022,4,Apr,Ghee,Ghee 500ml Pet,611.1,387787.18
2022-04-14,2022,4,Apr,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),2.0,116.0
2022-04-14,2022,4,Apr,Palada,Palada Pradhaman 200g,4.0,750.02
2022-04-14,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,146.7,90640.8
2022-04-14,2022,4,Apr,Palada,Palada - Instant Wheat Ada Mix 250g,1.25,260.0
2022-04-14,2022,4,Apr,Palada,Instant Semiya Mix 250gm,6.5,1196.0
2022-04-14,2022,4,Apr,Palada,Palada Mix 200gm,175.2,46734.87
2022-04-14,2022,4,Apr,Ghee,Ghee 100ml Botls,81.81,56314.73
2022-04-15,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),1.0,450.56
2022-04-15,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),3.3,1542.75
2022-04-15,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),20.0,9196.0
2022-04-15,2022,4,Apr,Ghee,Ghee 50ml Pet,1.77,1365.01
2022-04-15,2022,4,Apr,Palada,Palada Pradhaman 200g,6.0,1125.0
2022-04-15,2022,4,Apr,Palada,Palada - Instant Wheat Ada Mix 250g,2.0,416.0
2022-04-15,2022,4,Apr,Palada,Instant Semiya Mix 250gm,8.25,1518.01
2022-04-15,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 200 G,1.2,489.61
2022-04-15,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,3.0,1134.0
2022-04-15,2022,4,Apr,Palada,Palada Mix 200gm,27.2,7240.64
2022-04-15,2022,4,Apr,UHT Milk,Uht Milk 500ml,12.0,672.0
2022-04-15,2022,4,Apr,Ghee,Ghee 15kg Tin,210.0,124390.0
2022-04-15,2022,4,Apr,UHT Milk,Uht Toned Milk 1000 Ml (Tetra Pack),11.0,599.51
2022-04-15,2022,4,Apr,Ghee,Ghee 100ml Botls,8.91,6276.62
2022-04-15,2022,4,Apr,Ghee,Ghee 500ml Pet,36.45,23976.01
2022-04-15,2022,4,Apr,Ghee,Ghee 200ml Pet,16.74,11420.45
2022-04-15,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,11.7,7462.0
2022-04-16,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),1.0,459.8
2022-04-16,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),2.8,1309.01
2022-04-16,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),1.2,540.65
2022-04-16,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,14.4,9140.39
2022-04-16,2022,4,Apr,Milk Powder,Day To Day Dairy Whitener - 500 G,1.5,567.0
2022-04-16,2022,4,Apr,Ghee,Ghee 100ml Botls,5.04,3550.42
2022-04-16,2022,4,Apr,Ghee,Ghee 500ml Pet,46.8,30772.38
2022-04-16,2022,4,Apr,Ghee,Ghee 200ml Pet,11.7,7982.03
2022-04-16,2022,4,Apr,Ghee,Ghee 50ml Pet,6.83,5250.0
2022-04-16,2022,4,Apr,Palada,Palada Mix 200gm,42.0,11180.4
2022-04-16,2022,4,Apr,Palada,Instant Semiya Mix 250gm,0.5,92.01
2022-04-17,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),2.6,1215.51
2022-04-17,2022,4,Apr,Palada,Palada Mix 200gm,8.4,2287.79
2022-04-17,2022,4,Apr,Ghee,Ghee 100ml Botls,118.35,80246.05
2022-04-17,2022,4,Apr,Ghee,Ghee 500ml Pet,6.75,4416.8
2022-04-17,2022,4,Apr,Ghee,Ghee 200ml Pet,119.88,78659.83
2022-04-17,2022,4,Apr,Ghee,Ghee 5ltr Jar,13.5,8011.2
2022-04-17,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,59.4,36576.0
2022-04-17,2022,4,Apr,Ghee,Ghee 50ml Pet,10.24,7511.01
2022-04-17,2022,4,Apr,Ghee,Ghee 15kg Tin,3000.0,1500000.0
2022-04-17,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),2.0,901.09
2022-04-17,2022,4,Apr,Palada,Palada Pradhaman 200g,2.0,375.0
2022-04-18,2022,4,Apr,Butter,Desi Cooking Butter 500gm(Carton),11.5,5287.7
2022-04-18,2022,4,Apr,Butter,Desi Cooking Butter 200g(Tub),11.0,4965.08
2022-04-18,2022,4,Apr,Butter,Desi Cooking Butter 100gm(Tub),8.9,4165.45
2022-04-18,2022,4,Apr,Ghee,Ghee 100ml Botls,145.26,98827.67
2022-04-18,2022,4,Apr,Ghee,Ghee 50ml Pet,68.25,49770.0
2022-04-18,2022,4,Apr,Ghee,Ghee 1 Ltr Pet,47.7,29898.8
